InvoiceNo,Description,Quantity,UnitPrice,CustomerID,InvoiceDate,Country
538537,PACK OF 60 GREEN PAISLEY CAKE CASES,3,1.25,14004,2010-12-27 22:39:24,Netherlands
538537,MINI PAINT SET WOODLAND,1,0.65,14004,2010-12-27 22:39:24,Netherlands
538538,L,12,U,14004,2010-12-04 22:25:16,Netherlands
538538,J,4,U,14004,2010-12-04 22:25:16,Netherlands
538538,L,2,U,14004,2010-12-04 22:25:16,Netherlands
538538,L,4,U,14004,2010-12-04 22:25:16,Netherlands
538539,T,4,E,14011,2010-12-23 18:33:00,Austria
538539,C,6,O,14011,2010-12-23 18:33:00,Austria
538539,C,6,O,14011,2010-12-23 18:33:00,Austria
538539,S,2,U,14011,2010-12-23 18:33:00,Austria
538540,COFFEE MUG GREEN POLKA DOT,5,2.35,13047,2010-12-11 18:45:21,United Kingdom
538540,KEYBOARD,3,39.95,13047,2010-12-11 18:45:21,United Kingdom
538541,WOODEN FRAME PAINTED WHITE,6,5.95,14006,2010-12-28 00:12:29,Portugal
538541,SET OF 6 SPICE TINS SKETCHBOOK,3,4.95,14006,2010-12-28 00:12:29,Portugal
538542,P,2,L,14005,2010-12-13 18:21:47,Belgium
538542,M,3,I,14005,2010-12-13 18:21:47,Belgium
538542,P,4,L,14005,2010-12-13 18:21:47,Belgium
538542,P,4,L,14005,2010-12-13 18:21:47,Belgium
538543,S,1,E,14005,2010-12-24 00:35:34,Belgium
538543,L,6,U,14005,2010-12-24 00:35:34,Belgium
538543,L,5,U,14005,2010-12-24 00:35:34,Belgium
538544,CHRISTMAS CUP SET,2,4.95,14012,2010-12-27 00:00:45,Poland
538544,BOX OF 6 ASSORTED ALPHABET BLOCKS,6,4.95,14012,2010-12-27 00:00:45,Poland
538544,STRING OF CHRISTMAS LIGHTS,6,2.95,14012,2010-12-27 00:00:45,Poland
538544,COFFEE MUG BLUE POLKA DOT,6,2.35,14012,2010-12-27 00:00:45,Poland
538544,JUMBO BAG PINK POLKA DOT,5,1.95,14012,2010-12-27 00:00:45,Poland
538545,METAL HOOK RACK 5 HOOKS BLACK,1,2.95,14012,2010-12-06 16:20:47,Poland
538545,COFFEE SET,4,14.95,14012,2010-12-06 16:20:47,Poland
538545,BATHROOM TOWEL SET,5,14.95,14012,2010-12-06 16:20:47,Poland
538545,BLENDER,2,49.95,14012,2010-12-06 16:20:47,Poland
538546,PACK OF 72 RED SPOT CAKE CASES,7,1.65,17850,2010-12-23 20:48:21,United Kingdom
538546,METAL HOOK RACK 3 HOOKS WHITE,10,1.95,17850,2010-12-23 20:48:21,United Kingdom
538546,TRAVEL BAG,3,19.95,17850,2010-12-23 20:48:21,United Kingdom
538546,SET/6 RED SPOTTY PAPER PLATES,5,1.25,17850,2010-12-23 20:48:21,United Kingdom
538547,JUMBO BAG BLACK SKULL,2,1.95,14005,2010-12-30 16:51:48,Belgium
538547,COFFEE MUG APPLES DESIGN,5,2.35,14005,2010-12-30 16:51:48,Belgium
538548,B,6,L,14007,2010-12-25 22:03:00,Australia
538548,C,5,O,14007,2010-12-25 22:03:00,Australia
538548,K,6,E,14007,2010-12-25 22:03:00,Australia
538548,T,11,O,14007,2010-12-25 22:03:00,Australia
538549,C,5,O,14012,2010-12-16 20:24:57,Poland
538549,T,2,E,14012,2010-12-16 20:24:57,Poland
538550,PLASTERS IN TIN WOODLAND ANIMALS,6,1.65,14008,2010-12-30 21:44:25,United Kingdom
538550,CURTAIN SET,5,24.95,14008,2010-12-30 21:44:25,United Kingdom
538551,NOTEBOOK SET,3,8.95,14008,2010-12-12 18:32:23,United Kingdom
538551,PILLOW SET,5,14.95,14008,2010-12-12 18:32:23,United Kingdom
538551,CHRISTMAS CANDLE SET,6,4.95,14008,2010-12-12 18:32:23,United Kingdom
538551,EARPHONES,12,19.95,14008,2010-12-12 18:32:23,United Kingdom
538551,SET/6 RED SPOTTY PAPER PLATES,5,1.25,14008,2010-12-12 18:32:23,United Kingdom
538552,L,3,U,17850,2010-12-21 16:30:15,United Kingdom
538552,L,1,U,17850,2010-12-21 16:30:15,United Kingdom
538552,J,5,U,17850,2010-12-21 16:30:15,United Kingdom
538552,L,2,U,17850,2010-12-21 16:30:15,United Kingdom
538553,JAM MAKING SET BLUE,5,11.95,14009,2010-12-14 18:24:40,Ireland
538553,SIDE PLATE SET,7,9.95,14009,2010-12-14 18:24:40,Ireland
538554,CRAFT KIT,6,19.95,17850,2010-12-30 20:15:21,United Kingdom
538554,DUVET COVER,5,19.95,17850,2010-12-30 20:15:21,United Kingdom
538555,WOODEN FRAME PAINTED PINK,2,5.95,14009,2010-12-02 23:51:38,Ireland
538555,BEDDING SET DOUBLE,4,39.95,14009,2010-12-02 23:51:38,Ireland
538555,CERAMIC CAKE STAND WITH HANDLE,6,12.95,14009,2010-12-02 23:51:38,Ireland
538555,SIDE PLATE SET,5,9.95,14009,2010-12-02 23:51:38,Ireland
538556,L,6,U,13047,2010-12-13 23:33:19,United Kingdom
538556,L,6,U,13047,2010-12-13 23:33:19,United Kingdom
538556,J,4,U,13047,2010-12-13 23:33:19,United Kingdom
538556,L,1,U,13047,2010-12-13 23:33:19,United Kingdom
538557,BATHROOM MAT,2,8.95,14012,2010-12-31 02:40:55,Poland
538558,SET OF 4 KNICK KNACK TINS,4,3.25,14004,2010-12-19 18:09:12,Netherlands
538558,KNITTED UNION FLAG HOT WATER BOTTLE,5,3.39,14004,2010-12-19 18:09:12,Netherlands
538558,PACK OF 20 PINK POLKA DOT NAPKINS,5,1.25,14004,2010-12-19 18:09:12,Netherlands
538559,TRAVEL BAG,2,19.95,14003,2010-12-22 16:46:11,Italy
538559,CHRISTMAS STOCKING,3,3.95,14003,2010-12-22 16:46:11,Italy
538560,COFFEE MAKER,3,59.95,14009,2010-12-22 21:51:07,Ireland
538560,FILE FOLDER SET,8,6.95,14009,2010-12-22 21:51:07,Ireland
538560,SET OF 3 CAKE TINS SKETCHBOOK DESIGN,3,6.95,14009,2010-12-22 21:51:07,Ireland
538561,P,6,L,14004,2010-12-27 01:21:56,Netherlands
538562,SET OF 3 COLOURED FLYING DUCKS,3,5.95,14005,2010-12-02 18:02:02,Belgium
538563,LUNCH BAG WOODLAND,10,4.95,14002,2010-12-30 21:36:17,Spain
538564,P,1,A,14001,2010-12-31 02:38:05,Germany
538564,M,2,I,14001,2010-12-31 02:38:05,Germany
538564,P,5,A,14001,2010-12-31 02:38:05,Germany
538564,C,6,O,14001,2010-12-31 02:38:05,Germany
538565,PACK OF 60 GREEN PAISLEY CAKE CASES,3,1.25,14009,2010-12-21 16:23:24,Ireland
538565,UMBRELLA,3,12.95,14009,2010-12-21 16:23:24,Ireland
538565,WHITE METAL LANTERN,1,3.39,14009,2010-12-21 16:23:24,Ireland
538566,THROW BLANKET,2,24.95,14000,2010-12-14 19:45:21,France
538566,SEWING KIT,3,14.95,14000,2010-12-14 19:45:21,France
538566,TRAVEL PILLOW,2,9.95,14000,2010-12-14 19:45:21,France
538566,STRING OF CHRISTMAS LIGHTS,5,2.95,14000,2010-12-14 19:45:21,France
538567,CHRISTMAS WREATH,6,8.95,17850,2010-12-10 02:52:26,United Kingdom
538568,G,6,L,14008,2010-12-27 18:27:56,United Kingdom
538568,W,2,H,14008,2010-12-27 18:27:56,United Kingdom
538568,T,5,E,14008,2010-12-27 18:27:56,United Kingdom
538568,C,11,A,14008,2010-12-27 18:27:56,United Kingdom
538569,LUNCH BAG SUKI DESIGN,4,4.15,14012,2010-12-15 16:58:46,Poland
538570,SALT AND PEPPER SET,5,3.95,14007,2010-12-28 19:16:19,Australia
538570,LUNCH BAG CARS BLUE,6,4.95,14007,2010-12-28 19:16:19,Australia
538570,COFFEE MUG APPLES DESIGN,11,2.35,14007,2010-12-28 19:16:19,Australia
538570,CHRISTMAS DECORATION SET,5,4.95,14007,2010-12-28 19:16:19,Australia
538570,JUMBO BAG BLACK SKULL,1,1.95,14007,2010-12-28 19:16:19,Australia
538571,COFFEE MUG PEARS DESIGN,2,2.35,14009,2010-12-20 18:36:58,Ireland
538571,WHITE HANGING HEART T-LIGHT HOLDER,2,2.55,14009,2010-12-20 18:36:58,Ireland
538572,BEDDING SET SINGLE,4,29.95,14000,2010-12-06 22:02:55,France
538572,PLASTERS IN TIN ORANGE SPOTS,2,1.65,14000,2010-12-06 22:02:55,France
538573,THROW BLANKET,4,24.95,14005,2010-12-25 16:20:18,Belgium
538573,COFFEE SET,12,14.95,14005,2010-12-25 16:20:18,Belgium
538573,LUNCH BAG CARS RED,6,4.95,14005,2010-12-25 16:20:18,Belgium
538573,FLOOR LAMP,1,39.95,14005,2010-12-25 16:20:18,Belgium
538573,LUNCH BAG RED RETROSPOT,2,4.15,14005,2010-12-25 16:20:18,Belgium
538574,WOODEN FRAME PAINTED PINK,6,5.95,14004,2010-12-20 00:03:57,Netherlands
538574,BATH TOWEL,4,12.95,14004,2010-12-20 00:03:57,Netherlands
538574,HAIRDRYER,5,29.95,14004,2010-12-20 00:03:57,Netherlands
538575,LUNCH BAG BLACK SKULL,3,4.15,14004,2010-12-27 16:41:27,Netherlands
538575,STAPLER,8,4.95,14004,2010-12-27 16:41:27,Netherlands
538575,GLUE STICK,9,2.95,14004,2010-12-27 16:41:27,Netherlands
538575,PACK OF 72 BLUE SPOT CAKE CASES,3,1.65,14004,2010-12-27 16:41:27,Netherlands
538576,SET OF 6 SPICE TINS SKETCHBOOK,4,4.95,14005,2010-12-17 00:57:34,Belgium
538576,CHRISTMAS LIGHTS ICICLE,1,3.95,14005,2010-12-17 00:57:34,Belgium
538576,METAL HOOK RACK 5 HOOKS WHITE,1,2.95,14005,2010-12-17 00:57:34,Belgium
538577,TABLE LAMP,9,24.95,14000,2010-12-30 01:32:32,France
538577,CHILLI LIGHTS,10,2.95,14000,2010-12-30 01:32:32,France
538578,D,4,U,14000,2010-12-17 18:57:25,France
538578,B,1,E,14000,2010-12-17 18:57:25,France
538578,P,4,I,14000,2010-12-17 18:57:25,France
538578,T,7,H,14000,2010-12-17 18:57:25,France
538579,T,4,H,14009,2010-12-23 22:34:32,Ireland
538580,COFFEE MUG DOLLY GIRL,3,2.35,14011,2010-12-19 21:40:04,Austria
538580,LUNCH BAG SUKI DESIGN,11,4.15,14011,2010-12-19 21:40:04,Austria
538581,PACK OF 12 COLOURED PENCILS,1,1.45,14003,2010-12-08 21:43:43,Italy
538582,PLACE MAT SET,9,6.95,14007,2010-12-19 02:16:35,Australia
538583,W,1,H,14010,2010-12-25 02:25:31,Switzerland
538583,G,3,L,14010,2010-12-25 02:25:31,Switzerland
538583,C,4,A,14010,2010-12-25 02:25:31,Switzerland
538583,T,9,E,14010,2010-12-25 02:25:31,Switzerland
538584,J,1,U,14007,2010-12-12 23:38:24,Australia
538584,L,10,U,14007,2010-12-12 23:38:24,Australia
538584,L,1,U,14007,2010-12-12 23:38:24,Australia
538584,L,1,U,14007,2010-12-12 23:38:24,Australia
538585,WOODEN FRAME PAINTED YELLOW,6,5.95,14011,2010-12-04 23:35:47,Austria
538586,OFFICE CHAIR,1,149.95,14008,2010-12-11 01:30:10,United Kingdom
538586,TRAVEL BAG,11,19.95,14008,2010-12-11 01:30:10,United Kingdom
538587,HEADPHONES,6,39.95,14000,2010-12-20 23:23:57,France
538587,CUP AND SAUCER SET,3,11.95,14000,2010-12-20 23:23:57,France
538587,TRAVEL PILLOW,5,9.95,14000,2010-12-20 23:23:57,France
538588,LUNCH BAG CARS RED,6,4.95,14004,2010-12-12 01:55:47,Netherlands
538588,WOODEN FRAME NATURAL,6,5.95,14004,2010-12-12 01:55:47,Netherlands
538588,LUNCH BAG PINK POLKA DOT,11,4.15,14004,2010-12-12 01:55:47,Netherlands
538589,TEA SET,11,12.95,14000,2010-12-02 20:05:25,France
538589,JAM MAKING SET RED,1,11.95,14000,2010-12-02 20:05:25,France
538590,COFFEE SET,4,14.95,14012,2010-12-29 19:15:29,Poland
538590,CHRISTMAS TABLE RUNNER,6,5.95,14012,2010-12-29 19:15:29,Poland
538591,RUG LARGE,4,34.95,14007,2010-12-15 22:34:07,Australia
538592,JAM MAKING SET BLUE,3,11.95,14010,2010-12-03 23:19:38,Switzerland
538592,NOTEBOOK SET,10,8.95,14010,2010-12-03 23:19:38,Switzerland
538592,TONER CARTRIDGE,1,49.95,14010,2010-12-03 23:19:38,Switzerland
538592,CHRISTMAS STOCKING,6,3.95,14010,2010-12-03 23:19:38,Switzerland
538592,DUVET COVER,2,19.95,14010,2010-12-03 23:19:38,Switzerland
538593,P,2,A,14002,2010-12-24 16:43:22,Spain
538593,P,4,A,14002,2010-12-24 16:43:22,Spain
538593,C,1,O,14002,2010-12-24 16:43:22,Spain
538593,M,2,I,14002,2010-12-24 16:43:22,Spain
538594,CUSHION SET,11,19.95,13047,2010-12-23 16:58:44,United Kingdom
538595,PLASTERS IN TIN SPACEBOY,4,1.65,14004,2010-12-30 00:39:35,Netherlands
538595,LUNCH BAG CARS RED,11,4.95,14004,2010-12-30 00:39:35,Netherlands
538595,PACK OF 60 PINK PAISLEY CAKE CASES,11,1.25,14004,2010-12-30 00:39:35,Netherlands
538595,PACK OF 60 BLUE PAISLEY CAKE CASES,6,1.25,14004,2010-12-30 00:39:35,Netherlands
538595,WOODEN FRAME PAINTED GREEN,5,5.95,14004,2010-12-30 00:39:35,Netherlands
538596,WIRELESS MOUSE,6,24.95,14009,2010-12-31 00:00:56,Ireland
538596,CHRISTMAS TABLE CLOTH,4,7.95,14009,2010-12-31 00:00:56,Ireland
538597,T,3,E,14008,2010-12-30 18:00:21,United Kingdom
538597,C,6,A,14008,2010-12-30 18:00:21,United Kingdom
538597,W,12,H,14008,2010-12-30 18:00:21,United Kingdom
538597,G,4,L,14008,2010-12-30 18:00:21,United Kingdom
538598,CANDLE HOLDER SET,3,6.95,14002,2010-12-13 16:18:11,Spain
538599,METAL HOOK RACK 3 HOOKS CHROME,2,2.95,14008,2010-12-16 18:05:16,United Kingdom
538599,THROW BLANKET,2,24.95,14008,2010-12-16 18:05:16,United Kingdom
538599,SET OF 3 CAKE TINS PANTRY DESIGN,4,6.95,14008,2010-12-16 18:05:16,United Kingdom
538599,SET OF 6 SPICE TINS SKETCHBOOK,5,4.95,14008,2010-12-16 18:05:16,United Kingdom
538600,METAL HOOK RACK 3 HOOKS BLACK,8,1.95,14006,2010-12-22 01:29:37,Portugal
538600,JAM MAKING SET GREEN,1,11.95,14006,2010-12-22 01:29:37,Portugal
538600,SET OF 6 HERB TINS,1,4.95,14006,2010-12-22 01:29:37,Portugal
538600,PILLOW SET,10,14.95,14006,2010-12-22 01:29:37,Portugal
538601,FILE FOLDER SET,5,6.95,14012,2010-12-06 01:44:13,Poland
538602,COLOURING PENCILS BROWN TUBE,1,1.25,14004,2010-12-06 23:21:42,Netherlands
538602,PACK OF 72 RED SPOT CAKE CASES,5,1.65,14004,2010-12-06 23:21:42,Netherlands
538602,CHRISTMAS CRAFT KIT,5,3.95,14004,2010-12-06 23:21:42,Netherlands
538602,PACK OF 60 GREEN PAISLEY CAKE CASES,5,1.25,14004,2010-12-06 23:21:42,Netherlands
538602,DUVET COVER,2,19.95,14004,2010-12-06 23:21:42,Netherlands
538603,CHRISTMAS LIGHTS SNOWFLAKE,2,3.95,14004,2010-12-25 02:22:26,Netherlands
538603,BOOKSHELF,6,49.95,14004,2010-12-25 02:22:26,Netherlands
538604,PACK OF 72 RED SPOT CAKE CASES,3,1.65,14012,2010-12-08 16:51:29,Poland
538605,PACK OF 20 BLUE POLKA DOT NAPKINS,8,1.25,14001,2010-12-04 22:02:08,Germany
538605,PACK OF 60 GREEN PAISLEY CAKE CASES,2,1.25,14001,2010-12-04 22:02:08,Germany
538605,SET OF 3 CAKE TINS SKETCHBOOK DESIGN,6,6.95,14001,2010-12-04 22:02:08,Germany
538606,JAM MAKING SET BLUE,1,11.95,14009,2010-12-25 23:04:34,Ireland
538606,BOWL SET,1,8.95,14009,2010-12-25 23:04:34,Ireland
538606,WOODEN FRAME PAINTED BLACK,2,5.95,14009,2010-12-25 23:04:34,Ireland
538607,LAMP SHADE,12,12.95,14001,2010-12-18 16:31:34,Germany
538607,SET OF 3 CAKE TINS PANTRY DESIGN,3,6.95,14001,2010-12-18 16:31:34,Germany
538607,CHRISTMAS CANDLE SET,5,4.95,14001,2010-12-18 16:31:34,Germany
538607,CHRISTMAS LIGHTS ICICLE,4,3.95,14001,2010-12-18 16:31:34,Germany
538608,M,3,I,14004,2010-12-08 21:27:20,Netherlands
538608,C,5,O,14004,2010-12-08 21:27:20,Netherlands
538608,P,4,A,14004,2010-12-08 21:27:20,Netherlands
538608,P,1,A,14004,2010-12-08 21:27:20,Netherlands
538609,RUG SMALL,2,19.95,14012,2010-12-30 21:53:39,Poland
538609,STRING OF CHRISTMAS LIGHTS,5,2.95,14012,2010-12-30 21:53:39,Poland
538609,LUNCH BAG SUKI DESIGN,4,4.15,14012,2010-12-30 21:53:39,Poland
538610,NOTEBOOK SET,4,8.95,14012,2010-12-02 21:09:02,Poland
538610,LAMP SHADE,12,12.95,14012,2010-12-02 21:09:02,Poland
538611,L,2,A,14010,2010-12-28 18:13:47,Switzerland
538611,C,6,U,14010,2010-12-28 18:13:47,Switzerland
538611,R,4,U,14010,2010-12-28 18:13:47,Switzerland
538612,J,2,A,14000,2010-12-15 00:44:42,France
538612,J,8,A,14000,2010-12-15 00:44:42,France
538612,S,2,E,14000,2010-12-15 00:44:42,France
538612,S,4,E,14000,2010-12-15 00:44:42,France
538613,T,3,E,13047,2010-12-31 16:26:11,United Kingdom
538613,C,2,O,13047,2010-12-31 16:26:11,United Kingdom
538613,C,11,E,13047,2010-12-31 16:26:11,United Kingdom
538613,R,8,E,13047,2010-12-31 16:26:11,United Kingdom
538614,OFFICE CHAIR,3,149.95,14005,2010-12-21 16:03:16,Belgium
538614,HAIR STRAIGHTENER,2,39.95,14005,2010-12-21 16:03:16,Belgium
538614,PLACE MAT SET,6,6.95,14005,2010-12-21 16:03:16,Belgium
538615,STRING OF CHRISTMAS LIGHTS,3,2.95,14011,2010-12-05 18:35:22,Austria
538616,SEWING MACHINE,5,149.95,17850,2010-12-25 18:21:21,United Kingdom
538616,TONER CARTRIDGE,4,49.95,17850,2010-12-25 18:21:21,United Kingdom
538616,TAPE DISPENSER,3,4.95,17850,2010-12-25 18:21:21,United Kingdom
538617,HAIR STRAIGHTENER,3,39.95,13047,2010-12-04 22:30:35,United Kingdom
538617,CHRISTMAS TABLE CLOTH,6,7.95,13047,2010-12-04 22:30:35,United Kingdom
538617,CHARGER,5,19.95,13047,2010-12-04 22:30:35,United Kingdom
538618,PILLOW SET,3,14.95,14004,2010-12-27 21:24:38,Netherlands
538619,W,10,H,14009,2010-12-22 22:31:47,Ireland
538619,C,5,A,14009,2010-12-22 22:31:47,Ireland
538619,T,6,E,14009,2010-12-22 22:31:47,Ireland
538620,W,1,O,14005,2010-12-01 16:42:54,Belgium
538620,S,1,E,14005,2010-12-01 16:42:54,Belgium
538620,W,5,O,14005,2010-12-01 16:42:54,Belgium
538620,W,1,O,14005,2010-12-01 16:42:54,Belgium
538621,STAPLER,12,4.95,13047,2010-12-05 16:14:55,United Kingdom
538622,WOODEN FRAME PAINTED GREEN,1,5.95,14006,2010-12-16 17:55:48,Portugal
538622,CHRISTMAS TABLE RUNNER,5,5.95,14006,2010-12-16 17:55:48,Portugal
538623,C,2,H,14010,2010-12-03 16:34:43,Switzerland
538624,BEDDING SET SINGLE,6,29.95,14003,2010-12-13 23:01:08,Italy
538624,CUP AND SAUCER SET,3,11.95,14003,2010-12-13 23:01:08,Italy
538625,WOODEN FRAME PAINTED BLACK,5,5.95,14007,2010-12-15 02:39:23,Australia
538625,BATHROOM TOWEL SET,3,14.95,14007,2010-12-15 02:39:23,Australia
538625,WOODEN FRAME BLACK,6,5.95,14007,2010-12-15 02:39:23,Australia
538626,S,3,E,14003,2010-12-30 02:15:44,Italy
538626,L,5,U,14003,2010-12-30 02:15:44,Italy
538626,L,6,U,14003,2010-12-30 02:15:44,Italy
538626,J,6,U,14003,2010-12-30 02:15:44,Italy
538627,UMBRELLA,5,12.95,14003,2010-12-06 02:57:23,Italy
538627,RUG LARGE,2,34.95,14003,2010-12-06 02:57:23,Italy
538628,JUMBO BAG RED RETROSPOT,3,1.95,14004,2010-12-21 21:06:55,Netherlands
538628,JAM MAKING SET BLUE,6,11.95,14004,2010-12-21 21:06:55,Netherlands
538629,SALT AND PEPPER SET,5,3.95,14002,2010-12-11 18:03:51,Spain
538629,USB CABLE SET,4,8.95,14002,2010-12-11 18:03:51,Spain
538630,JUMBO BAG SUKI,3,1.95,14001,2010-12-02 00:46:49,Germany
538631,JAM MAKING SET PRINTED,4,11.95,14008,2010-12-28 19:11:46,United Kingdom
538631,CREAM CUPID HEARTS COAT HANGER,4,2.75,14008,2010-12-28 19:11:46,United Kingdom
538631,TAPE DISPENSER,11,4.95,14008,2010-12-28 19:11:46,United Kingdom
538632,BOOKSHELF,3,49.95,14011,2010-12-26 16:36:16,Austria
538633,BOX OF 6 ASSORTED COLOUR TEASPOONS,4,4.25,14009,2010-12-28 02:10:22,Ireland
538633,DESK MAT,3,14.95,14009,2010-12-28 02:10:22,Ireland
538633,GLASS STAR FROSTED T-LIGHT HOLDER,11,4.25,14009,2010-12-28 02:10:22,Ireland
538633,SET OF 4 KNICK KNACK TINS,3,3.25,14009,2010-12-28 02:10:22,Ireland
538634,MINI PAINT SET WOODLAND,6,0.65,14003,2010-12-10 22:00:05,Italy
538635,PLASTERS IN TIN WOODLAND ANIMALS,5,1.65,14009,2010-12-08 20:51:32,Ireland
538635,BLENDER,2,49.95,14009,2010-12-08 20:51:32,Ireland
538636,COFFEE MUG PINK POLKA DOT,2,2.35,14012,2010-12-15 22:34:26,Poland
538636,COFFEE MUG APPLES DESIGN,3,2.35,14012,2010-12-15 22:34:26,Poland
538637,L,5,U,14007,2010-12-03 19:32:05,Australia
538637,J,9,U,14007,2010-12-03 19:32:05,Australia
538637,L,6,U,14007,2010-12-03 19:32:05,Australia
538637,L,7,U,14007,2010-12-03 19:32:05,Australia
538638,C,4,O,14008,2010-12-14 20:51:23,United Kingdom
538638,T,7,E,14008,2010-12-14 20:51:23,United Kingdom
538638,S,6,U,14008,2010-12-14 20:51:23,United Kingdom
538639,L,6,A,14011,2010-12-23 19:06:28,Austria
538639,R,1,U,14011,2010-12-23 19:06:28,Austria
538639,C,1,U,14011,2010-12-23 19:06:28,Austria
538639,C,11,U,14011,2010-12-23 19:06:28,Austria
538640,V,1,A,14001,2010-12-24 00:57:36,Germany
538640,I,12,R,14001,2010-12-24 00:57:36,Germany
538641,W,9,O,14001,2010-12-26 18:01:48,Germany
538641,W,4,O,14001,2010-12-26 18:01:48,Germany
538641,W,6,O,14001,2010-12-26 18:01:48,Germany
538641,S,3,E,14001,2010-12-26 18:01:48,Germany
538642,PACK OF 60 PINK PAISLEY CAKE CASES,2,1.25,14010,2010-12-23 18:22:45,Switzerland
538642,CHRISTMAS CRAFT KIT,1,3.95,14010,2010-12-23 18:22:45,Switzerland
538643,S,5,E,14011,2010-12-08 02:31:41,Austria
538643,S,2,E,14011,2010-12-08 02:31:41,Austria
538643,P,7,A,14011,2010-12-08 02:31:41,Austria
538643,P,1,A,14011,2010-12-08 02:31:41,Austria
538644,CHRISTMAS CANDLE SET,2,4.95,17850,2010-12-13 01:38:17,United Kingdom
538644,PLASTIC STORAGE BOX,2,4.95,17850,2010-12-13 01:38:17,United Kingdom
538644,SEWING MACHINE,8,149.95,17850,2010-12-13 01:38:17,United Kingdom
538644,PACK OF 60 BLUE PAISLEY CAKE CASES,8,1.25,17850,2010-12-13 01:38:17,United Kingdom
538645,BATHROOM TOWEL SET,2,14.95,13047,2010-12-25 02:20:33,United Kingdom
538645,BOX OF 6 ASSORTED SPACEBOY DESIGNS,4,2.95,13047,2010-12-25 02:20:33,United Kingdom
538645,SET OF 6 SPICE TINS VINTAGE,1,4.95,13047,2010-12-25 02:20:33,United Kingdom
538645,BLUETOOTH SPEAKER,4,49.95,13047,2010-12-25 02:20:33,United Kingdom
538645,SET OF 3 CAKE TINS PANTRY DESIGN,5,6.95,13047,2010-12-25 02:20:33,United Kingdom
538646,SET OF 3 COLOURED FLYING DUCKS,5,5.95,14010,2010-12-16 20:18:56,Switzerland
538646,SCISSORS,5,3.95,14010,2010-12-16 20:18:56,Switzerland
538646,EARPHONES,2,19.95,14010,2010-12-16 20:18:56,Switzerland
538646,LUNCH BAG SPACEBOY,3,4.95,14010,2010-12-16 20:18:56,Switzerland
538646,PACK OF 60 BLUE PAISLEY CAKE CASES,6,1.25,14010,2010-12-16 20:18:56,Switzerland
538647,PLASTERS IN TIN WOODLAND ANIMALS,1,1.65,14000,2010-12-22 21:35:21,France
538648,LUNCH BAG CARS RED,2,4.95,14012,2010-12-19 22:50:01,Poland
538648,PACK OF 20 PINK POLKA DOT NAPKINS,4,1.25,14012,2010-12-19 22:50:01,Poland
538648,CHRISTMAS PLATE SET,10,6.95,14012,2010-12-19 22:50:01,Poland
538648,BATHROOM TOWEL SET,2,14.95,14012,2010-12-19 22:50:01,Poland
538648,LAMP SHADE,4,12.95,14012,2010-12-19 22:50:01,Poland
538649,P,3,L,14006,2010-12-01 16:16:44,Portugal
538649,P,6,L,14006,2010-12-01 16:16:44,Portugal
538649,M,6,I,14006,2010-12-01 16:16:44,Portugal
538650,P,2,I,14002,2010-12-04 22:14:31,Spain
538650,B,4,E,14002,2010-12-04 22:14:31,Spain
538650,T,1,H,14002,2010-12-04 22:14:31,Spain
538650,D,9,U,14002,2010-12-04 22:14:31,Spain
538651,J,6,U,14002,2010-12-02 00:06:07,Spain
538651,L,7,U,14002,2010-12-02 00:06:07,Spain
538651,L,1,U,14002,2010-12-02 00:06:07,Spain
538651,S,4,E,14002,2010-12-02 00:06:07,Spain
538652,B,10,E,13047,2010-12-04 20:24:58,United Kingdom
538653,CHRISTMAS DECORATION SET,7,4.95,14000,2010-12-13 16:50:21,France
538653,WOODEN FRAME PAINTED WHITE,2,5.95,14000,2010-12-13 16:50:21,France
538653,SET OF 12 ROUND PAPER DOILIES,3,0.85,14000,2010-12-13 16:50:21,France
538654,M,6,I,14012,2010-12-28 19:31:28,Poland
538654,P,11,A,14012,2010-12-28 19:31:28,Poland
538655,HAND WARMER UNION JACK,1,1.85,14003,2010-12-09 21:54:36,Italy
538655,CREAM CUPID HEARTS COAT HANGER,4,2.75,14003,2010-12-09 21:54:36,Italy
538655,PLASTERS IN TIN ORANGE SPOTS,2,1.65,14003,2010-12-09 21:54:36,Italy
538655,WHITE METAL LANTERN,3,3.39,14003,2010-12-09 21:54:36,Italy
538656,FILE FOLDER SET,6,6.95,14001,2011-01-01 00:24:51,Germany
538656,SET/6 RED SPOTTY PAPER CUPS,4,1.25,14001,2011-01-01 00:24:51,Germany
538657,HAIRDRYER,6,29.95,14009,2010-12-28 19:24:51,Ireland
538658,S,2,E,14008,2010-12-15 16:50:37,United Kingdom
538658,J,7,U,14008,2010-12-15 16:50:37,United Kingdom
538658,L,3,U,14008,2010-12-15 16:50:37,United Kingdom
538659,SET OF 6 SPICE TINS SKETCHBOOK,7,4.95,14011,2010-12-29 16:15:17,Austria
538659,JUMBO BAG SUKI,8,1.95,14011,2010-12-29 16:15:17,Austria
538659,SALT AND PEPPER SET,3,3.95,14011,2010-12-29 16:15:17,Austria
538659,GLASS SET,5,7.95,14011,2010-12-29 16:15:17,Austria
538659,HAND WARMER RED POLKA DOT,6,1.85,14011,2010-12-29 16:15:17,Austria
538660,CHRISTMAS PLATE SET,2,6.95,13047,2010-12-10 18:38:22,United Kingdom
538660,VACUUM CLEANER,6,99.95,13047,2010-12-10 18:38:22,United Kingdom
